Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J9,414,8,0,207,0,0
J3,252,8,27,227,0,0
J17,382,2,42,285,0,0
J15,450,6,74,332,0,0
J8,442,7,86,383,0,0
J13,394,8,124,391,0,0
J12,468,8,138,463,0,0
J11,514,4,229,561,47,1
J6,554,10,305,601,47,1
J14,470,3,341,656,186,1
J19,538,6,370,726,188,1
J1,546,7,438,784,238,1
J10,610,5,492,822,212,1
J7,556,3,579,875,319,1
J16,530,5,632,968,438,1
J4,676,5,709,1053,377,1
J2,578,4,780,1109,531,1
J5,706,7,863,1216,510,1
J18,686,8,940,1283,597,1
J20,540,2,1027,1324,784,1

TT,TWT,T_max,NT
4474,22140,784,13

Metric,Value
Objective optimized,TT
Runtime (s),1.4384961128234863
Iterations,10
d,10
Seed,42
