Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J20,274,2,0,137,0,0
J2,168,4,38,150,0,0
J11,476,4,65,306,0,0
J14,294,3,87,355,61,1
J13,478,8,92,415,0,0
J8,426,7,124,459,33,1
J5,410,7,188,479,69,1
J3,384,8,199,486,102,1
J1,514,7,254,577,63,1
J18,632,8,325,641,9,1
J6,508,10,410,725,217,1
J12,638,8,428,814,176,1
J15,704,6,481,881,177,1
J9,702,8,575,945,243,1
J16,502,5,648,1022,520,1
J19,688,6,660,1077,389,1
J4,616,5,735,1172,556,1
J7,578,3,825,1234,656,1
J17,474,2,867,1325,851,1
J10,644,5,908,1369,725,1

TT,TWT,T_max,NT,,,
4847,23819,851,16,,,
