Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,236,8,0,118,0,0
J5,210,7,16,140,0,0
J8,358,7,30,209,0,0
J12,348,8,107,317,0,0
J10,380,5,110,378,0,0
J20,412,2,151,394,0,0
J1,396,7,214,449,53,1
J19,468,6,275,509,41,1
J9,524,8,317,599,75,1
J18,496,8,363,652,156,1
J7,502,3,429,695,193,1
J15,554,6,496,786,232,1
J13,558,8,549,885,327,1
J17,556,2,621,947,391,1
J16,692,5,655,1011,319,1
J14,632,3,714,1053,421,1
J4,582,5,809,1167,585,1
J6,682,10,851,1231,549,1
J11,618,4,943,1252,634,1
J2,732,4,1021,1387,655,1

TT,TWT,T_max,NT,,,
4631,24263,655,14,,,
