Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J17,382,2,0,191,0,0
J3,252,8,32,211,0,0
J8,442,7,47,268,0,0
J9,414,8,85,345,0,0
J5,706,7,112,465,0,0
J13,394,8,189,473,79,1
J12,468,8,203,545,77,1
J11,514,4,294,631,117,1
J15,450,6,370,678,228,1
J4,676,5,382,763,87,1
J1,546,7,453,821,275,1
J2,578,4,507,877,299,1
J14,470,3,590,926,456,1
J16,530,5,619,1013,483,1
J19,538,6,696,1081,543,1
J6,554,10,764,1116,562,1
J7,556,3,800,1169,613,1
J20,540,2,853,1197,657,1
J10,610,5,947,1264,654,1
J18,686,8,1034,1377,691,1

TT,TWT,T_max,NT,,,
5821,31252,691,15,,,
