Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J15,388,6,0,194,0,0
J4,302,5,89,277,0,0
J10,408,5,93,298,0,0
J7,436,3,100,370,0,0
J16,404,5,132,420,16,1
J5,440,7,181,449,9,1
J13,474,8,245,510,36,1
J8,486,7,343,588,102,1
J12,526,8,410,685,159,1
J2,494,4,474,783,289,1
J1,650,7,510,877,227,1
J14,544,3,547,887,343,1
J9,596,8,607,926,330,1
J20,610,2,680,1043,433,1
J6,688,10,733,1122,434,1
J11,600,4,807,1160,560,1
J19,572,6,885,1194,622,1
J3,586,8,964,1292,706,1
J18,648,8,965,1429,781,1
J17,632,2,1044,1507,875,1

TT,TWT,T_max,NT,,,
5922,33655,875,16,,,
