Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J17,382,2,0,191,0,0
J3,252,8,32,211,0,0
J8,442,7,47,268,0,0
J9,414,8,85,345,0,0
J19,538,6,112,421,0,0
J14,470,3,180,470,0,0
J1,546,7,209,528,0,0
J10,610,5,263,581,0,0
J5,706,7,350,703,0,0
J16,530,5,427,790,260,1
J18,686,8,504,847,161,1
J11,514,4,591,1000,486,1
J13,394,8,667,1008,614,1
J2,578,4,681,1067,489,1
J7,556,3,764,1120,564,1
J12,468,8,817,1192,724,1
J15,450,6,908,1239,789,1
J6,554,10,920,1274,720,1
J20,540,2,956,1302,762,1
J4,676,5,1050,1438,762,1

TT,TWT,T_max,NT,,,
6331,36152,789,11,,,
