Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J13,478,8,0,239,0,0
J6,508,10,32,308,0,0
J20,274,2,50,366,92,1
J2,168,4,88,379,211,1
J14,294,3,115,428,134,1
J15,704,6,120,477,0,0
J12,638,8,214,567,0,0
J8,426,7,267,611,185,1
J17,474,2,331,696,222,1
J5,410,7,372,716,306,1
J3,384,8,383,723,339,1
J11,476,4,438,819,343,1
J16,502,5,460,884,382,1
J1,514,7,472,975,461,1
J7,578,3,543,1020,442,1
J4,616,5,585,1115,499,1
J18,632,8,675,1167,535,1
J10,644,5,760,1199,555,1
J9,702,8,855,1228,526,1
J19,688,6,928,1288,600,1

TT,TWT,T_max,NT,,,
5832,33216,600,16,,,
