Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J6,320,10,0,160,0,0
J12,252,8,40,214,0,0
J17,412,2,53,297,0,0
J1,322,7,66,305,0,0
J2,466,4,100,418,0,0
J3,484,8,120,463,0,0
J9,504,8,177,517,13,1
J15,566,6,186,581,15,1
J18,578,8,269,619,41,1
J4,518,5,339,674,156,1
J10,518,5,386,763,245,1
J13,600,8,448,801,201,1
J5,540,7,526,876,336,1
J16,598,5,588,974,376,1
J19,752,6,640,1035,283,1
J8,766,7,680,1121,355,1
J14,534,3,774,1163,629,1
J11,504,4,820,1174,670,1
J7,638,3,906,1280,642,1
J20,590,2,980,1339,749,1

TT,TWT,T_max,NT,,,
4711,20541,749,14,,,
