Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J1,650,7,0,325,0,0
J2,494,4,37,423,0,0
J3,586,8,73,486,0,0
J4,302,5,74,569,267,1
J5,440,7,78,588,148,1
J6,688,10,142,667,0,0
J7,436,3,216,721,285,1
J8,486,7,248,799,313,1
J9,596,8,315,828,232,1
J10,408,5,388,836,428,1
J11,600,4,395,896,296,1
J12,526,8,473,993,467,1
J13,474,8,537,1054,580,1
J14,544,3,635,1064,520,1
J15,388,6,695,1101,713,1
J16,404,5,784,1117,713,1
J17,632,2,833,1249,617,1
J18,648,8,835,1345,697,1
J19,572,6,914,1354,782,1
J20,610,2,993,1468,858,1

TT,TWT,T_max,NT,,,
7916,41594,858,16,,,
