Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J1,448,7,0,224,0,0
J2,322,4,77,238,0,0
J3,380,8,171,383,3,1
J4,322,5,180,429,107,1
J5,632,7,237,553,0,0
J6,452,10,266,586,134,1
J7,688,3,345,706,18,1
J8,426,7,400,748,322,1
J9,524,8,473,781,257,1
J10,356,5,538,852,496,1
J11,446,4,624,884,438,1
J12,720,8,649,1067,347,1
J13,304,8,688,1109,805,1
J14,432,3,764,1208,776,1
J15,276,6,788,1215,939,1
J16,438,5,826,1276,838,1
J17,506,2,831,1293,787,1
J18,584,8,922,1441,857,1
J19,412,6,951,1471,1059,1
J20,542,2,973,1597,1055,1

TT,TWT,T_max,NT,,,
9238,48757,1059,17,,,
