Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J1,518,7,0,259,0,0
J2,628,4,27,343,0,0
J3,658,8,119,448,0,0
J4,486,5,194,477,0,0
J5,336,7,288,572,236,1
J6,632,10,306,751,119,1
J7,354,3,347,808,454,1
J8,664,7,384,889,225,1
J9,286,8,442,899,613,1
J10,536,5,498,939,403,1
J11,340,4,518,1001,661,1
J12,398,8,520,1050,652,1
J13,524,8,559,1140,616,1
J14,580,3,650,1174,594,1
J15,350,6,731,1185,835,1
J16,410,5,764,1266,856,1
J17,480,2,778,1317,837,1
J18,494,8,866,1338,844,1
J19,406,6,888,1377,971,1
J20,474,2,924,1404,930,1

TT,TWT,T_max,NT,,,
9846,52670,971,16,,,
