Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J1,640,7,0,320,0,0
J2,548,4,26,350,0,0
J3,486,8,64,425,0,0
J4,530,5,91,484,0,0
J5,604,7,179,586,0,0
J6,492,10,274,684,192,1
J7,572,3,329,778,206,1
J8,536,7,383,811,275,1
J9,564,8,446,888,324,1
J10,390,5,469,919,529,1
J11,604,4,514,973,369,1
J12,548,8,600,1044,496,1
J13,696,8,643,1122,426,1
J14,184,3,686,1131,947,1
J15,510,6,726,1210,700,1
J16,514,5,763,1261,747,1
J17,492,2,817,1337,845,1
J18,482,8,852,1393,911,1
J19,476,6,911,1473,997,1
J20,524,2,954,1545,1021,1

TT,TWT,T_max,NT,,,
8985,46330,1021,15,,,
