Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J1,546,7,0,273,0,0
J2,578,4,54,352,0,0
J3,252,8,137,372,120,1
J4,676,5,152,490,0,0
J5,706,7,223,598,0,0
J6,554,10,300,671,117,1
J7,556,3,336,724,168,1
J8,442,7,389,765,323,1
J9,414,8,427,834,420,1
J10,610,5,454,855,245,1
J11,514,4,541,1013,499,1
J12,468,8,617,1085,617,1
J13,394,8,708,1093,699,1
J14,470,3,722,1142,672,1
J15,450,6,751,1189,739,1
J16,530,5,763,1276,746,1
J17,382,2,840,1334,952,1
J18,686,8,872,1352,666,1
J19,538,6,959,1420,882,1
J20,540,2,1027,1448,908,1

TT,TWT,T_max,NT,,,
8773,46524,952,16,,,
