Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J1,514,7,0,257,0,0
J2,168,4,71,270,102,1
J3,384,8,98,290,0,0
J4,616,5,153,461,0,0
J5,410,7,243,525,115,1
J6,508,10,254,650,142,1
J7,578,3,272,712,134,1
J8,426,7,314,756,330,1
J9,702,8,378,817,115,1
J10,644,5,451,928,284,1
J11,476,4,546,1083,607,1
J12,638,8,568,1167,529,1
J13,478,8,621,1227,749,1
J14,294,3,653,1276,982,1
J15,704,6,658,1325,621,1
J16,502,5,752,1390,888,1
J17,474,2,764,1475,1001,1
J18,632,8,805,1527,895,1
J19,688,6,890,1555,867,1
J20,274,2,965,1616,1342,1

TT,TWT,T_max,NT,,,
9703,48497,1342,17,,,
