Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,724,8,0,362,0,0
J39,970,2,10,499,0,0
J9,1050,8,18,617,0,0
J33,952,5,46,650,0,0
J47,1044,2,93,777,0,0
J29,1286,7,167,909,0,0
J1,1138,7,207,966,0,0
J11,880,4,272,1051,171,1
J42,874,2,296,1109,235,1
J44,820,9,324,1134,314,1
J49,1006,7,358,1171,165,1
J40,888,4,386,1254,366,1
J5,810,7,432,1327,517,1
J38,848,7,463,1423,575,1
J15,840,6,520,1485,645,1
J41,862,9,590,1509,647,1
J24,794,6,617,1589,795,1
J34,944,3,643,1634,690,1
J28,838,3,705,1706,868,1
J27,972,10,743,1754,782,1
J37,892,9,802,1805,913,1
J6,1152,10,881,1863,711,1
J2,1288,4,933,1962,674,1
J21,984,5,937,2021,1037,1
J22,1192,1,1001,2037,845,1
J26,910,1,1039,2133,1223,1
J20,962,2,1114,2138,1176,1
J14,1210,3,1179,2211,1001,1
J18,1142,8,1250,2217,1075,1
J48,1288,4,1335,2265,977,1
J30,1252,4,1361,2356,1104,1
J45,686,10,1450,2368,1682,1
J12,898,8,1468,2369,1471,1
J32,940,3,1536,2461,1521,1
J35,886,7,1620,2489,1603,1
J16,930,5,1694,2498,1568,1
J23,740,10,1696,2511,1771,1
J31,880,9,1750,2560,1680,1
J10,1040,5,1814,2657,1617,1
J19,922,6,1859,2691,1769,1
J17,1004,2,1956,2779,1775,1
J25,1056,9,2039,2833,1777,1
J50,1124,8,2079,2836,1712,1
J7,904,3,2157,2837,1933,1
J8,1170,7,2192,2855,1685,1
J4,1096,5,2281,2903,1807,1
J43,1136,10,2368,2977,1841,1
J13,1280,8,2430,3102,1822,1
J46,1300,5,2524,3233,1933,1
J36,1376,5,2587,3312,1936,1

TT,TWT,T_max,NT,,,
50409,304695,1936,43,,,
