Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J10,874,5,0,437,0,0
J28,792,3,5,497,0,0
J25,878,9,19,559,0,0
J24,682,6,20,711,29,1
J12,684,8,22,725,41,1
J4,800,5,25,814,14,1
J22,730,1,55,825,95,1
J5,988,7,74,906,0,0
J11,866,4,91,964,98,1
J31,886,9,151,1013,127,1
J14,852,3,201,1054,202,1
J27,662,10,235,1070,408,1
J46,860,5,243,1121,261,1
J36,734,5,266,1173,439,1
J39,718,2,289,1190,472,1
J32,964,3,290,1303,339,1
J8,654,7,378,1325,671,1
J43,1276,10,398,1412,136,1
J30,986,4,454,1434,448,1
J18,924,8,552,1529,605,1
J33,1110,5,623,1605,495,1
J1,1058,7,651,1698,640,1
J15,706,6,717,1702,996,1
J9,1024,8,798,1784,760,1
J47,1294,2,871,1871,577,1
J7,1000,3,889,1874,874,1
J3,906,8,906,1922,1016,1
J34,1144,3,931,2010,866,1
J16,690,5,997,2062,1372,1
J49,612,7,1055,2107,1495,1
J45,886,10,1093,2185,1299,1
J2,988,4,1150,2280,1292,1
J19,778,6,1196,2295,1517,1
J35,1008,7,1253,2340,1332,1
J17,990,2,1296,2357,1367,1
J50,1222,8,1344,2366,1144,1
J37,734,9,1416,2397,1663,1
J21,928,5,1509,2409,1481,1
J6,1034,10,1517,2431,1397,1
J26,912,1,1557,2490,1578,1
J23,982,10,1635,2514,1532,1
J41,1110,9,1713,2613,1503,1
J40,1160,4,1767,2681,1521,1
J48,1050,4,1844,2685,1635,1
J44,1270,9,1932,2730,1460,1
J20,1240,2,1986,2815,1575,1
J29,1240,7,1991,2869,1629,1
J38,1304,7,2037,2935,1631,1
J13,1422,8,2089,3023,1601,1
J42,1402,2,2180,3101,1699,1

TT,TWT,T_max,NT,,,
43332,259053,1699,46,,,
