Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J1,770,7,0,385,0,0
J33,716,5,16,453,0,0
J11,1064,4,32,617,0,0
J42,792,2,56,641,0,0
J48,818,4,98,730,0,0
J6,624,10,111,788,164,1
J25,632,9,128,798,166,1
J27,1078,10,130,895,0,0
J39,900,2,201,930,30,1
J7,1042,3,275,987,0,0
J31,806,9,304,1073,267,1
J16,1154,5,349,1126,0,0
J8,1036,7,356,1203,167,1
J34,770,3,372,1255,485,1
J10,836,5,468,1330,494,1
J14,1186,3,515,1427,241,1
J40,1122,4,520,1509,387,1
J26,1062,1,555,1511,449,1
J13,1138,8,566,1529,391,1
J2,960,4,568,1663,703,1
J15,1068,6,658,1700,632,1
J12,874,8,733,1753,879,1
J45,920,10,772,1793,873,1
J46,1026,5,819,1859,833,1
J21,966,5,853,1907,941,1
J24,1322,6,916,1990,668,1
J35,1056,7,992,2088,1032,1
J9,990,8,1033,2116,1126,1
J4,1240,5,1127,2164,924,1
J20,1030,2,1200,2203,1173,1
J22,1100,1,1244,2212,1112,1
J37,1258,9,1282,2267,1009,1
J32,1020,3,1339,2275,1255,1
J44,920,9,1397,2298,1378,1
J19,1226,6,1440,2358,1132,1
J50,664,8,1534,2387,1723,1
J28,1200,3,1592,2437,1237,1
J36,866,5,1686,2478,1612,1
J23,848,10,1738,2495,1647,1
J18,1166,8,1760,2568,1402,1
J29,978,7,1856,2604,1626,1
J43,934,10,1933,2642,1708,1
J30,836,4,2015,2687,1851,1
J3,1080,8,2072,2745,1665,1
J49,1156,7,2135,2842,1686,1
J5,1314,7,2168,2935,1621,1
J17,1282,2,2225,3032,1750,1
J41,1258,9,2299,3064,1806,1
J47,1324,2,2351,3143,1819,1
J38,1354,7,2447,3207,1853,1

TT,TWT,T_max,NT,,,
43917,270072,1853,42,,,
