Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,236,1.0,0,118.0,0,0
J5,210,1.0,16.0,140.0,0,0
J8,358,1.0,30.0,209.0,0,0
J12,348,1.0,107.0,317.0,0,0
J1,396,1.0,110.0,372.0,0,0
J19,468,1.0,171.0,405.0,0,0
J4,582,1.0,213.0,526.0,0,0
J16,692,1.0,255.0,624.0,0,0
J2,732,1.0,314.0,712.0,0,0
J6,682,1.0,400.0,860.0,178.0,1
J14,632,1.0,492.0,925.0,293.0,1
J11,618,1.0,587.0,957.0,339.0,1
J17,556,1.0,665.0,1046.0,490.0,1
J13,558,1.0,699.0,1173.0,615.0,1
J15,554,1.0,771.0,1264.0,710.0,1
J9,524,1.0,824.0,1326.0,802.0,1
J7,502,1.0,870.0,1369.0,867.0,1
J18,496,1.0,937.0,1422.0,926.0,1
J20,412,1.0,1003.0,1438.0,1026.0,1
J10,380,1.0,1066.0,1499.0,1119.0,1

TT,TWT,T_max,NT
7365.0,7365.0,1119.0,11
