Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J17,382,1.0,0,191.0,0,0
J3,252,1.0,32.0,211.0,0,0
J8,442,1.0,47.0,268.0,0,0
J9,414,1.0,85.0,345.0,0,0
J5,706,1.0,112.0,465.0,0,0
J13,394,1.0,189.0,473.0,79.0,1
J12,468,1.0,203.0,545.0,77.0,1
J11,514,1.0,294.0,631.0,117.0,1
J15,450,1.0,370.0,678.0,228.0,1
J4,676,1.0,382.0,763.0,87.0,1
J1,546,1.0,453.0,821.0,275.0,1
J2,578,1.0,507.0,877.0,299.0,1
J14,470,1.0,590.0,926.0,456.0,1
J16,530,1.0,619.0,1013.0,483.0,1
J19,538,1.0,696.0,1081.0,543.0,1
J6,554,1.0,764.0,1116.0,562.0,1
J7,556,1.0,800.0,1169.0,613.0,1
J20,540,1.0,853.0,1197.0,657.0,1
J10,610,1.0,947.0,1264.0,654.0,1
J18,686,1.0,1034.0,1377.0,691.0,1

TT,TWT,T_max,NT
5821.0,5821.0,691.0,15
