Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J12,252,1.0,0,126.0,0,0
J6,320,1.0,13.0,180.0,0,0
J17,412,1.0,53.0,276.0,0,0
J1,322,1.0,66.0,284.0,0,0
J2,466,1.0,100.0,396.0,0,0
J3,484,1.0,120.0,441.0,0,0
J9,504,1.0,177.0,500.0,0,0
J11,504,1.0,186.0,511.0,7.0,1
J10,518,1.0,272.0,600.0,82.0,1
J14,534,1.0,334.0,645.0,111.0,1
J4,518,1.0,380.0,700.0,182.0,1
J15,566,1.0,427.0,764.0,198.0,1
J16,598,1.0,510.0,862.0,264.0,1
J20,590,1.0,562.0,881.0,291.0,1
J5,540,1.0,622.0,956.0,416.0,1
J13,600,1.0,684.0,1001.0,401.0,1
J7,638,1.0,762.0,1081.0,443.0,1
J18,578,1.0,836.0,1173.0,595.0,1
J19,752,1.0,906.0,1292.0,540.0,1
J8,766,1.0,946.0,1378.0,612.0,1

TT,TWT,T_max,NT
4142.0,4142.0,612.0,13
