Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J4,302,1.0,0,151.0,0,0
J10,408,1.0,4.0,208.0,0,0
J7,436,1.0,11.0,280.0,0,0
J5,440,1.0,43.0,299.0,0,0
J8,486,1.0,107.0,395.0,0,0
J16,404,1.0,174.0,420.0,16.0,1
J2,494,1.0,223.0,518.0,24.0,1
J1,650,1.0,259.0,612.0,0,0
J14,544,1.0,296.0,622.0,78.0,1
J20,610,1.0,356.0,725.0,115.0,1
J15,388,1.0,409.0,762.0,374.0,1
J17,632,1.0,498.0,840.0,208.0,1
J11,600,1.0,500.0,878.0,278.0,1
J3,586,1.0,578.0,941.0,355.0,1
J13,474,1.0,579.0,1002.0,528.0,1
J19,572,1.0,677.0,1012.0,440.0,1
J9,596,1.0,756.0,1079.0,483.0,1
J12,526,1.0,829.0,1177.0,651.0,1
J6,688,1.0,893.0,1256.0,568.0,1
J18,648,1.0,967.0,1352.0,704.0,1

TT,TWT,T_max,NT
4822.0,4822.0,704.0,14
