Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J20,274,1.0,0,137.0,0,0
J2,168,1.0,38.0,150.0,0,0
J14,294,1.0,65.0,240.0,0,0
J16,502,1.0,70.0,343.0,0,0
J3,384,1.0,82.0,350.0,0,0
J8,426,1.0,137.0,396.0,0,0
J1,514,1.0,201.0,490.0,0,0
J12,638,1.0,272.0,595.0,0,0
J15,704,1.0,325.0,677.0,0,0
J7,578,1.0,419.0,758.0,180.0,1
J4,616,1.0,461.0,853.0,237.0,1
J6,508,1.0,551.0,922.0,414.0,1
J17,474,1.0,569.0,1007.0,533.0,1
J13,478,1.0,610.0,1067.0,589.0,1
J11,476,1.0,642.0,1161.0,685.0,1
J5,410,1.0,664.0,1181.0,771.0,1
J9,702,1.0,675.0,1214.0,512.0,1
J19,688,1.0,748.0,1290.0,602.0,1
J18,632,1.0,823.0,1421.0,789.0,1
J10,644,1.0,908.0,1498.0,854.0,1

TT,TWT,T_max,NT
6166.0,6166.0,854.0,11
