Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J14,294,1.0,0,147.0,0,0
J17,474,1.0,5.0,242.0,0,0
J2,168,1.0,46.0,255.0,87.0,1
J20,274,1.0,73.0,313.0,39.0,1
J13,478,1.0,111.0,373.0,0,0
J5,410,1.0,143.0,393.0,0,0
J3,384,1.0,154.0,400.0,16.0,1
J8,426,1.0,209.0,444.0,18.0,1
J1,514,1.0,273.0,535.0,21.0,1
J11,476,1.0,344.0,631.0,155.0,1
J16,502,1.0,366.0,696.0,194.0,1
J7,578,1.0,378.0,741.0,163.0,1
J6,508,1.0,420.0,810.0,302.0,1
J19,688,1.0,438.0,827.0,139.0,1
J4,616,1.0,513.0,922.0,306.0,1
J18,632,1.0,603.0,974.0,342.0,1
J12,638,1.0,688.0,1058.0,420.0,1
J15,704,1.0,741.0,1117.0,413.0,1
J10,644,1.0,835.0,1197.0,553.0,1
J9,702,1.0,930.0,1281.0,579.0,1

TT,TWT,T_max,NT
3747.0,3747.0,579.0,16
