Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,470,1.0,0,235.0,0,0
J20,576,1.0,9.0,337.0,0,0
J14,310,1.0,66.0,359.0,49.0,1
J2,472,1.0,96.0,432.0,0,0
J10,230,1.0,160.0,440.0,210.0,1
J16,374,1.0,163.0,474.0,100.0,1
J1,332,1.0,178.0,519.0,187.0,1
J18,444,1.0,193.0,535.0,91.0,1
J15,432,1.0,248.0,598.0,166.0,1
J17,496,1.0,257.0,678.0,182.0,1
J13,472,1.0,345.0,719.0,247.0,1
J7,488,1.0,372.0,758.0,270.0,1
J9,476,1.0,399.0,797.0,321.0,1
J12,540,1.0,441.0,838.0,298.0,1
J19,500,1.0,495.0,916.0,416.0,1
J4,536,1.0,545.0,991.0,455.0,1
J11,564,1.0,593.0,1087.0,523.0,1
J3,636,1.0,604.0,1155.0,519.0,1
J8,688,1.0,668.0,1240.0,552.0,1
J6,860,1.0,702.0,1341.0,481.0,1

TT,TWT,T_max,NT
5067.0,5067.0,552.0,17
