Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,380,1.0,0,190.0,0,0
J15,276,1.0,9.0,197.0,0,0
J14,432,1.0,47.0,296.0,0,0
J10,356,1.0,71.0,367.0,11.0,1
J16,438,1.0,157.0,421.0,0,0
J19,412,1.0,162.0,451.0,39.0,1
J11,446,1.0,184.0,483.0,37.0,1
J6,452,1.0,209.0,516.0,64.0,1
J4,322,1.0,288.0,562.0,240.0,1
J18,584,1.0,345.0,638.0,54.0,1
J9,524,1.0,374.0,671.0,147.0,1
J1,448,1.0,439.0,754.0,306.0,1
J20,542,1.0,516.0,829.0,287.0,1
J7,688,1.0,543.0,906.0,218.0,1
J17,506,1.0,598.0,914.0,408.0,1
J5,632,1.0,689.0,1005.0,373.0,1
J2,322,1.0,718.0,1018.0,696.0,1
J8,426,1.0,812.0,1060.0,634.0,1
J13,304,1.0,885.0,1102.0,798.0,1
J12,720,1.0,961.0,1321.0,601.0,1

TT,TWT,T_max,NT
4913.0,4913.0,798.0,16
