Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J12,398,1.0,0,199.0,0,0
J7,354,1.0,39.0,261.0,0,0
J11,340,1.0,76.0,323.0,0,0
J5,336,1.0,78.0,334.0,0,0
J15,350,1.0,96.0,345.0,0,0
J17,480,1.0,129.0,418.0,0,0
J10,536,1.0,217.0,521.0,0,0
J8,664,1.0,237.0,644.0,0,0
J3,658,1.0,295.0,706.0,48.0,1
J2,628,1.0,370.0,790.0,162.0,1
J6,632,1.0,462.0,883.0,251.0,1
J14,580,1.0,503.0,917.0,337.0,1
J13,524,1.0,584.0,1007.0,483.0,1
J1,518,1.0,675.0,1045.0,527.0,1
J4,486,1.0,702.0,1055.0,569.0,1
J18,494,1.0,796.0,1085.0,591.0,1
J20,474,1.0,818.0,1112.0,638.0,1
J16,410,1.0,883.0,1205.0,795.0,1
J19,406,1.0,897.0,1267.0,861.0,1
J9,286,1.0,933.0,1277.0,991.0,1

TT,TWT,T_max,NT
6253.0,6253.0,991.0,12
