Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J11,340,1.0,0,170.0,0,0
J8,664,1.0,2.0,335.0,0,0
J7,354,1.0,60.0,392.0,38.0,1
J16,410,1.0,97.0,473.0,63.0,1
J6,632,1.0,111.0,566.0,0,0
J2,628,1.0,152.0,650.0,22.0,1
J5,336,1.0,244.0,661.0,325.0,1
J10,536,1.0,262.0,701.0,165.0,1
J15,350,1.0,282.0,712.0,362.0,1
J13,524,1.0,315.0,802.0,278.0,1
J1,518,1.0,406.0,840.0,322.0,1
J9,286,1.0,433.0,850.0,564.0,1
J12,398,1.0,489.0,899.0,501.0,1
J18,494,1.0,528.0,920.0,426.0,1
J19,406,1.0,550.0,994.0,588.0,1
J20,474,1.0,586.0,1021.0,547.0,1
J17,480,1.0,651.0,1072.0,592.0,1
J4,486,1.0,739.0,1082.0,596.0,1
J14,580,1.0,833.0,1128.0,548.0,1
J3,658,1.0,914.0,1255.0,597.0,1

TT,TWT,T_max,NT
6534.0,6534.0,597.0,17
