Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,236,1.0,0,118.0,0,0
J5,210,1.0,16.0,140.0,0,0
J13,558,1.0,30.0,309.0,0,0
J9,524,1.0,102.0,371.0,0,0
J6,682,1.0,148.0,489.0,0,0
J8,358,1.0,240.0,539.0,181.0,1
J12,348,1.0,317.0,626.0,278.0,1
J16,692,1.0,320.0,690.0,0,0
J10,380,1.0,379.0,751.0,371.0,1
J1,396,1.0,420.0,806.0,410.0,1
J20,412,1.0,481.0,822.0,410.0,1
J17,556,1.0,544.0,884.0,328.0,1
J19,468,1.0,578.0,917.0,449.0,1
J18,496,1.0,620.0,970.0,474.0,1
J7,502,1.0,686.0,1013.0,511.0,1
J15,554,1.0,753.0,1104.0,550.0,1
J4,582,1.0,806.0,1188.0,606.0,1
J14,632,1.0,848.0,1228.0,596.0,1
J11,618,1.0,943.0,1252.0,634.0,1
J2,732,1.0,1021.0,1387.0,655.0,1

TT,TWT,T_max,NT
6453.0,6453.0,655.0,14
