Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J17,382,1.0,0,191.0,0,0
J3,252,1.0,32.0,211.0,0,0
J8,442,1.0,47.0,268.0,0,0
J9,414,1.0,85.0,345.0,0,0
J14,470,1.0,112.0,394.0,0,0
J19,538,1.0,141.0,462.0,0,0
J1,546,1.0,209.0,520.0,0,0
J2,578,1.0,263.0,576.0,0,0
J5,706,1.0,346.0,699.0,0,0
J6,554,1.0,423.0,772.0,218.0,1
J20,540,1.0,459.0,800.0,260.0,1
J16,530,1.0,553.0,895.0,365.0,1
J11,514,1.0,630.0,981.0,467.0,1
J12,468,1.0,706.0,1053.0,585.0,1
J15,450,1.0,797.0,1100.0,650.0,1
J13,394,1.0,809.0,1108.0,714.0,1
J18,686,1.0,823.0,1234.0,548.0,1
J4,676,1.0,910.0,1369.0,693.0,1
J10,610,1.0,981.0,1382.0,772.0,1
J7,556,1.0,1068.0,1444.0,888.0,1

TT,TWT,T_max,NT
6160.0,6160.0,888.0,11
