Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J6,320,10,0,160,0,0
J12,252,8,40,214,0,0
J17,412,2,53,297,0,0
J1,322,7,66,305,0,0
J2,466,4,100,418,0,0
J3,484,8,120,463,0,0
J9,504,8,177,517,13,1
J15,566,6,186,581,15,1
J18,578,8,269,619,41,1
J13,600,8,339,680,80,1
J5,540,7,417,755,215,1
J16,598,5,479,868,270,1
J19,752,6,531,933,181,1
J8,766,7,571,1019,253,1
J20,590,2,665,1040,450,1
J4,518,5,725,1097,579,1
J11,504,4,772,1144,640,1
J10,518,5,858,1240,722,1
J14,534,3,920,1288,754,1
J7,638,3,966,1365,727,1

TT,TWT,T_max,NT,,,
4940,21282,754,14,,,
