Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J10,230,5,0,115,0,0
J9,476,8,3,241,0,0
J2,472,4,45,340,0,0
J5,470,7,109,411,0,0
J14,310,3,118,433,123,1
J20,576,2,148,527,0,0
J16,374,5,205,561,187,1
J1,332,7,220,606,274,1
J18,444,8,235,622,178,1
J15,432,6,290,674,242,1
J17,496,2,299,754,258,1
J13,472,8,387,795,323,1
J12,540,8,414,836,296,1
J7,488,3,468,875,387,1
J19,500,6,495,912,412,1
J4,536,5,545,975,439,1
J11,564,4,593,1064,500,1
J3,636,8,604,1132,496,1
J8,688,7,668,1217,529,1
J6,860,10,702,1318,458,1

TT,TWT,T_max,NT,,,
5102,31645,529,15,,,
