Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J11,340,4,0,170,0,0
J7,354,3,2,227,0,0
J16,410,5,39,308,0,0
J8,664,7,53,389,0,0
J6,632,10,111,494,0,0
J5,336,7,152,506,170,1
J10,536,5,170,626,90,1
J14,580,3,190,660,80,1
J15,350,6,271,671,321,1
J13,524,8,304,761,237,1
J1,518,7,395,799,281,1
J9,286,8,422,809,523,1
J12,398,8,478,858,460,1
J18,494,8,517,890,396,1
J19,406,6,539,967,561,1
J20,474,2,575,994,520,1
J17,480,2,640,1045,565,1
J4,486,5,728,1055,569,1
J2,628,4,822,1151,523,1
J3,658,8,914,1243,585,1

TT,TWT,T_max,NT,,,
5881,33854,585,15,,,
