Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J4,302,5,0,151,0,0
J10,408,5,4,208,0,0
J7,436,3,11,280,0,0
J16,404,5,43,330,0,0
J3,586,8,92,429,0,0
J5,440,7,93,448,8,1
J13,474,8,157,509,35,1
J8,486,7,255,587,101,1
J1,650,7,322,681,31,1
J14,544,3,359,691,147,1
J9,596,8,419,720,124,1
J15,388,6,492,771,383,1
J2,494,4,581,869,375,1
J20,610,2,617,960,350,1
J6,688,10,670,1039,351,1
J19,572,6,744,1048,476,1
J12,526,8,823,1148,622,1
J11,600,4,887,1187,587,1
J18,648,8,965,1321,673,1
J17,632,2,1044,1399,767,1

TT,TWT,T_max,NT,,,
5030,27799,767,15,,,
