Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,210,7,0,105,0,0
J3,236,8,14,161,0,0
J12,348,8,30,248,0,0
J19,468,6,33,281,0,0
J8,358,7,75,331,0,0
J1,396,7,152,386,0,0
J10,380,5,213,447,67,1
J9,524,8,254,517,0,0
J18,496,8,300,570,74,1
J15,554,6,366,661,107,1
J13,558,8,419,760,202,1
J4,582,5,491,844,262,1
J6,682,10,533,895,213,1
J17,556,2,625,957,401,1
J16,692,5,659,1021,329,1
J11,618,4,718,1044,426,1
J7,502,3,796,1118,616,1
J2,732,4,863,1229,497,1
J14,632,3,949,1297,665,1
J20,412,2,1044,1342,930,1

TT,TWT,T_max,NT,,,
4789,18467,930,13,,,
