Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J17,382,2,0,191,0,0
J3,252,8,32,211,0,0
J8,442,7,47,268,0,0
J9,414,8,85,345,0,0
J14,470,3,112,394,0,0
J19,538,6,141,462,0,0
J1,546,7,209,520,0,0
J2,578,4,263,576,0,0
J5,706,7,346,699,0,0
J6,554,10,423,772,218,1
J20,540,2,459,800,260,1
J16,530,5,553,895,365,1
J11,514,4,630,981,467,1
J12,468,8,706,1053,585,1
J15,450,6,797,1100,650,1
J13,394,8,809,1108,714,1
J18,686,8,823,1234,548,1
J4,676,5,910,1369,693,1
J10,610,5,981,1382,772,1
J7,556,3,1068,1444,888,1

TT,TWT,T_max,NT,,,
6160,35058,888,11,,,
