Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,236,8,0,118,0,0
J5,210,7,16,140,0,0
J8,358,7,30,209,0,0
J12,348,8,107,317,0,0
J1,396,7,110,372,0,0
J19,468,6,171,405,0,0
J4,582,5,213,526,0,0
J16,692,5,255,624,0,0
J2,732,4,314,712,0,0
J6,682,10,400,860,178,1
J14,632,3,492,925,293,1
J11,618,4,587,957,339,1
J17,556,2,665,1046,490,1
J13,558,8,699,1173,615,1
J15,554,6,771,1264,710,1
J9,524,8,824,1326,802,1
J7,502,3,870,1369,867,1
J18,496,8,937,1422,926,1
J20,412,2,1003,1438,1026,1
J10,380,5,1066,1499,1119,1

TT,TWT,T_max,NT,,,
7365,38247,1119,11,,,
