Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J13,382,8,0,191,0,0
J16,518,5,9,293,0,0
J14,480,3,38,329,0,0
J18,310,8,64,347,37,1
J4,446,5,112,393,0,0
J9,438,8,174,498,60,1
J8,546,7,216,525,0,0
J17,568,2,288,606,38,1
J19,614,6,324,687,73,1
J6,484,10,381,718,234,1
J11,636,4,474,808,172,1
J7,666,3,513,879,213,1
J20,528,2,547,951,423,1
J2,650,4,642,997,347,1
J12,614,8,661,1060,446,1
J3,586,8,740,1104,518,1
J15,646,6,839,1179,533,1
J10,662,5,911,1253,591,1
J1,730,7,976,1341,611,1
J5,768,7,1029,1418,650,1

TT,TWT,T_max,NT,,,
4946,29883,650,15,,,
