Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,252,8,0,126,0,0
J17,382,2,15,218,0,0
J9,414,8,47,287,0,0
J15,450,6,74,334,0,0
J8,442,7,86,377,0,0
J13,394,8,124,385,0,0
J12,468,8,138,457,0,0
J11,514,4,229,555,41,1
J6,554,10,305,595,41,1
J14,470,3,341,650,180,1
J19,538,6,370,723,185,1
J1,546,7,438,781,235,1
J10,610,5,492,819,209,1
J7,556,3,579,872,316,1
J16,530,5,632,968,438,1
J4,676,5,709,1053,377,1
J2,578,4,780,1109,531,1
J5,706,7,863,1216,510,1
J18,686,8,940,1283,597,1
J20,540,2,1027,1324,784,1

TT,TWT,T_max,NT,,,
4444,21975,784,13,,,
