Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,470,7,0,235,0,0
J10,230,5,9,243,13,1
J1,332,7,12,288,0,0
J18,444,8,27,331,0,0
J14,310,3,82,353,43,1
J16,374,5,112,409,35,1
J17,496,2,127,489,0,0
J19,500,6,215,526,26,1
J2,472,4,265,602,130,1
J15,432,6,329,645,213,1
J7,488,3,338,684,196,1
J9,476,8,365,723,247,1
J12,540,8,407,764,224,1
J4,536,5,461,830,294,1
J20,576,2,509,924,348,1
J13,472,8,566,969,497,1
J11,564,4,593,1087,523,1
J8,688,7,604,1162,474,1
J3,636,8,638,1224,588,1
J6,860,10,702,1341,481,1

TT,TWT,T_max,NT,,,
4332,27745,588,16,,,
