Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J11,340,4,0,170,0,0
J5,336,7,2,220,0,0
J12,398,8,20,290,0,0
J9,286,8,59,300,14,1
J16,410,5,115,381,0,0
J18,494,8,129,402,0,0
J19,406,6,151,472,66,1
J15,350,6,187,483,133,1
J13,524,8,220,573,49,1
J6,632,10,311,666,34,1
J3,658,8,352,728,70,1
J10,536,5,427,768,232,1
J20,474,2,447,795,321,1
J1,518,7,512,858,340,1
J2,628,4,539,942,314,1
J8,664,7,631,1023,359,1
J4,486,5,689,1033,547,1
J14,580,3,783,1073,493,1
J17,480,2,864,1126,646,1
J7,354,3,952,1186,832,1

TT,TWT,T_max,NT,,,
4450,18551,832,15,,,
