Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,470,7,0,235,0,0
J10,230,5,9,243,13,1
J16,374,5,12,303,0,0
J1,332,7,27,348,16,1
J18,444,8,42,378,0,0
J14,310,3,97,400,90,1
J15,432,6,127,477,45,1
J12,540,8,136,518,0,0
J4,536,5,190,581,45,1
J13,472,8,238,651,179,1
J17,496,2,265,731,235,1
J9,476,8,353,764,288,1
J8,688,7,395,861,173,1
J6,860,10,429,962,102,1
J3,636,8,520,1021,385,1
J7,488,3,584,1060,572,1
J19,500,6,611,1097,597,1
J2,472,4,661,1181,709,1
J11,564,4,725,1267,703,1
J20,576,2,736,1361,785,1

TT,TWT,T_max,NT,,,
4937,22975,785,16,,,
