Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J14,432,3,0,216,0,0
J13,304,8,24,258,0,0
J15,276,6,100,265,0,0
J4,322,5,138,311,0,0
J20,542,2,195,466,0,0
J18,584,8,222,547,0,0
J7,688,3,251,636,0,0
J12,720,8,306,712,0,0
J5,632,7,345,773,141,1
J19,412,6,374,853,441,1
J9,524,8,396,887,363,1
J17,506,2,461,926,420,1
J6,452,10,552,961,509,1
J11,446,4,631,1020,574,1
J1,448,7,656,1103,655,1
J8,426,7,733,1145,719,1
J16,438,5,806,1199,761,1
J10,356,5,811,1270,914,1
J3,380,8,897,1354,974,1
J2,322,4,906,1367,1045,1

TT,TWT,T_max,NT,,,
7516,44728,1045,12,,,
