Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,236,8,0,118,0,0
J12,348,8,16,205,0,0
J5,210,7,19,227,17,1
J10,380,5,33,288,0,0
J4,582,5,74,372,0,0
J1,396,7,116,427,31,1
J19,468,6,177,460,0,0
J9,524,8,219,522,0,0
J20,412,2,265,538,126,1
J18,496,8,328,599,103,1
J7,502,3,394,645,143,1
J15,554,6,461,738,184,1
J13,558,8,514,837,279,1
J17,556,2,586,899,343,1
J16,692,5,620,966,274,1
J11,618,4,679,1005,387,1
J8,358,7,757,1055,697,1
J14,632,3,834,1150,518,1
J6,682,10,929,1277,595,1
J2,732,4,1021,1387,655,1

TT,TWT,T_max,NT,,,
4352,23784,697,14,,,
