Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J14,294,3,0,147,0,0
J2,168,4,5,160,0,0
J11,476,4,32,299,0,0
J13,478,8,54,364,0,0
J5,410,7,86,384,0,0
J3,384,8,97,391,7,1
J8,426,7,152,446,20,1
J6,508,10,216,530,22,1
J16,502,5,234,595,93,1
J18,632,8,246,651,19,1
J12,638,8,331,743,105,1
J9,702,8,384,772,70,1
J1,514,7,457,863,349,1
J19,688,6,528,884,196,1
J4,616,5,603,979,363,1
J15,704,6,693,1062,358,1
J20,274,2,787,1120,846,1
J10,644,5,825,1153,509,1
J17,474,2,920,1257,783,1
J7,578,3,961,1302,724,1

TT,TWT,T_max,NT,,,
4464,17990,846,15,,,
