Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J12,252,8,0,126,0,0
J6,320,10,13,180,0,0
J17,412,2,53,276,0,0
J1,322,7,66,284,0,0
J2,466,4,100,396,0,0
J3,484,8,120,441,0,0
J16,598,5,177,539,0,0
J13,600,8,229,577,0,0
J7,638,3,307,636,0,0
J8,766,7,381,764,0,0
J19,752,6,475,879,127,1
J20,590,2,515,936,346,1
J5,540,7,575,1017,477,1
J18,578,8,637,1063,485,1
J15,566,6,707,1127,561,1
J14,534,3,790,1175,641,1
J10,518,5,836,1264,746,1
J4,518,5,898,1319,801,1
J11,504,4,945,1330,826,1
J9,504,8,1031,1441,937,1

TT,TWT,T_max,NT,,,
5947,32497,937,10,,,
