Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J35,782,7,0,391,0,0
J12,1110,8,1,605,0,0
J22,726,1,20,623,0,0
J50,852,8,31,718,0,0
J27,1018,10,50,724,0,0
J40,1012,4,102,755,0,0
J21,1234,5,161,868,0,0
J14,882,3,201,943,61,1
J18,978,8,294,953,0,0
J20,1174,2,302,1075,0,0
J6,1132,10,358,1156,24,1
J19,1232,6,434,1247,15,1
J34,1120,3,500,1341,221,1
J43,1038,10,510,1352,314,1
J37,1100,9,553,1411,311,1
J10,846,5,619,1503,657,1
J31,956,9,652,1560,604,1
J25,988,9,719,1582,594,1
J26,926,1,780,1660,734,1
J3,722,8,852,1687,965,1
J33,828,5,870,1783,955,1
J28,834,3,888,1869,1035,1
J39,1240,2,950,1918,678,1
J42,698,2,1045,1948,1250,1
J24,738,6,1070,1970,1232,1
J48,634,4,1090,1976,1342,1
J46,742,5,1166,2008,1266,1
J49,828,7,1193,2105,1277,1
J23,840,10,1205,2175,1335,1
J1,758,7,1217,2181,1423,1
J13,1014,8,1229,2230,1216,1
J11,844,4,1323,2287,1443,1
J7,810,3,1399,2303,1493,1
J38,896,7,1412,2361,1465,1
J9,952,8,1434,2446,1494,1
J44,880,9,1469,2460,1580,1
J32,1038,3,1520,2540,1502,1
J41,1096,9,1588,2606,1510,1
J47,912,2,1667,2637,1725,1
J17,938,2,1700,2681,1743,1
J45,968,10,1760,2726,1758,1
J15,990,6,1829,2741,1751,1
J5,992,7,1893,2745,1753,1
J30,1004,4,1935,2790,1786,1
J2,1062,4,2002,2810,1748,1
J29,1114,7,2074,2904,1790,1
J4,1168,5,2159,2975,1807,1
J36,1210,5,2244,3015,1805,1
J16,1282,5,2336,3138,1856,1
J8,1334,7,2418,3226,1892,1

TT,TWT,T_max,NT,,,
49410,281757,1892,41,,,
