Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,810,7,0,405,0,0
J24,794,6,31,485,0,0
J23,740,10,57,498,0,0
J3,724,8,111,621,0,0
J11,880,4,121,688,0,0
J44,820,9,145,713,0,0
J35,886,7,179,741,0,0
J45,686,10,253,753,67,1
J31,880,9,271,846,0,0
J37,892,9,335,897,5,1
J27,972,10,414,1005,33,1
J12,898,8,473,1006,108,1
J38,848,7,541,1106,258,1
J10,1040,5,598,1212,172,1
J25,1056,9,643,1267,211,1
J19,922,6,683,1323,401,1
J15,840,6,780,1394,554,1
J9,1050,8,850,1461,411,1
J49,1006,7,878,1502,496,1
J33,952,5,906,1528,576,1
J43,1136,10,953,1598,462,1
J13,1280,8,1015,1718,438,1
J6,1152,10,1109,1782,630,1
J50,1124,8,1161,1817,693,1
J1,1138,7,1239,1945,807,1
J29,1286,7,1304,2068,782,1
J34,944,3,1344,2113,1169,1
J18,1142,8,1406,2128,986,1
J4,1096,5,1491,2178,1082,1
J40,888,4,1578,2282,1394,1
J41,862,9,1624,2306,1444,1
J8,1170,7,1651,2351,1181,1
J32,940,3,1740,2476,1536,1
J48,1288,4,1824,2524,1236,1
J16,930,5,1850,2533,1603,1
J7,904,3,1852,2534,1630,1
J21,984,5,1887,2627,1643,1
J28,838,3,1951,2699,1861,1
J46,1300,5,1989,2842,1542,1
J42,874,2,2052,2900,2026,1
J20,962,2,2080,2905,1943,1
J17,1004,2,2145,2993,1989,1
J30,1252,4,2228,3099,1847,1
J2,1288,4,2317,3198,1910,1
J36,1376,5,2321,3235,1859,1
J47,1044,2,2359,3309,2265,1
J39,970,2,2433,3397,2427,1
J14,1210,3,2441,3476,2266,1
J22,1192,1,2512,3515,2323,1
J26,910,1,2550,3611,2701,1

TT,TWT,T_max,NT,,,
48967,197989,2701,42,,,
