Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J13,656,8,0,328,0,0
J35,950,7,23,516,0,0
J21,560,5,64,525,0,0
J26,940,1,96,649,0,0
J38,930,7,111,660,0,0
J39,768,2,124,691,0,0
J28,488,3,198,697,209,1
J17,826,2,209,778,0,0
J32,822,3,228,833,11,1
J31,784,9,302,894,110,1
J41,830,9,371,955,125,1
J29,946,7,462,1015,69,1
J14,880,3,495,1070,190,1
J6,1060,10,538,1166,106,1
J12,1096,8,564,1251,155,1
J11,868,4,626,1317,449,1
J44,976,9,680,1331,355,1
J40,828,4,708,1365,537,1
J23,1094,10,724,1390,296,1
J15,878,6,809,1467,589,1
J20,892,2,830,1512,620,1
J25,986,9,886,1548,562,1
J34,870,3,963,1599,729,1
J9,1004,8,1013,1697,693,1
J30,1044,4,1043,1709,665,1
J36,914,5,1115,1790,876,1
J5,934,7,1203,1835,901,1
J7,918,3,1233,1878,960,1
J43,928,10,1249,1950,1022,1
J48,966,4,1308,2004,1038,1
J22,1018,1,1330,2067,1049,1
J19,1064,6,1416,2156,1092,1
J4,1026,5,1496,2196,1170,1
J8,1018,7,1562,2240,1222,1
J27,964,10,1610,2315,1351,1
J2,1178,4,1658,2395,1217,1
J1,968,7,1736,2492,1524,1
J42,1180,2,1792,2555,1375,1
J24,1064,6,1832,2583,1519,1
J3,1050,8,1920,2599,1549,1
J46,1106,5,2012,2644,1538,1
J45,1052,10,2046,2761,1709,1
J33,1122,5,2107,2859,1737,1
J37,1148,9,2155,2924,1776,1
J47,1072,2,2205,3018,1946,1
J49,1120,7,2212,3031,1911,1
J16,1248,5,2275,3115,1867,1
J10,1370,5,2373,3197,1827,1
J18,1342,8,2470,3328,1986,1
J50,1324,8,2487,3422,2098,1

TT,TWT,T_max,NT,,,
42730,257556,2098,43,,,
