Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,772,7,0,386,0,0
J42,746,2,7,399,0,0
J37,896,9,60,598,0,0
J44,750,9,93,679,0,0
J9,706,8,123,685,0,0
J20,638,2,128,766,128,1
J19,816,6,130,784,0,0
J10,790,5,169,840,50,1
J29,836,7,203,913,77,1
J41,1122,9,298,983,0,0
J31,956,9,336,1057,101,1
J13,846,8,338,1080,234,1
J48,1006,4,363,1136,130,1
J27,926,10,414,1156,230,1
J45,932,10,512,1169,237,1
J12,1226,8,526,1306,80,1
J23,1060,10,604,1406,346,1
J25,1050,9,628,1416,366,1
J7,850,3,647,1434,584,1
J35,1204,7,703,1543,339,1
J18,872,8,794,1567,695,1
J36,1048,5,809,1651,603,1
J3,942,8,867,1716,774,1
J33,842,5,897,1758,916,1
J46,844,5,934,1872,1028,1
J1,1140,7,987,1947,807,1
J16,1042,5,1036,2000,958,1
J8,936,7,1105,2039,1103,1
J6,1062,10,1198,2082,1020,1
J4,1204,5,1221,2153,949,1
J49,1056,7,1306,2156,1100,1
J43,1326,10,1331,2257,931,1
J24,986,6,1421,2279,1293,1
J50,1016,8,1440,2304,1288,1
J38,1148,7,1490,2413,1265,1
J34,964,3,1568,2504,1540,1
J30,1052,4,1641,2526,1474,1
J21,1116,5,1712,2663,1547,1
J11,1144,4,1767,2723,1579,1
J28,980,3,1839,2801,1821,1
J15,1340,6,1888,2851,1511,1
J40,1042,4,1961,2934,1892,1
J39,972,2,2014,2985,2013,1
J17,974,2,2074,3012,2038,1
J32,1150,3,2092,3108,1958,1
J14,1216,3,2147,3203,1987,1
J2,1186,4,2178,3306,2120,1
J47,1632,2,2188,3391,1759,1
J22,978,1,2275,3450,2472,1
J26,1224,1,2308,3509,2285,1

TT,TWT,T_max,NT,,,
45628,205410,2472,43,,,
