Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J33,358,5,0,179,0,0
J44,870,9,3,471,0,0
J22,1034,1,8,558,0,0
J31,934,9,49,619,0,0
J2,1106,4,78,690,0,0
J50,778,8,118,750,0,0
J45,718,10,217,783,65,1
J30,664,4,241,846,182,1
J48,1174,4,283,965,0,0
J6,906,10,297,996,90,1
J42,970,2,356,1025,55,1
J27,1038,10,367,1087,49,1
J10,916,5,382,1094,178,1
J38,822,7,425,1136,314,1
J25,644,9,495,1160,516,1
J36,982,5,549,1244,262,1
J29,638,7,573,1266,628,1
J13,822,8,656,1284,462,1
J49,854,7,679,1338,484,1
J20,902,2,744,1473,571,1
J1,878,7,800,1520,642,1
J15,850,6,868,1523,673,1
J5,862,7,965,1575,713,1
J47,866,2,1052,1637,771,1
J7,824,3,1091,1648,824,1
J23,1098,10,1158,1821,723,1
J18,1140,8,1165,1900,760,1
J46,1116,5,1172,1967,851,1
J37,1016,9,1224,2023,1007,1
J39,1084,2,1296,2093,1009,1
J24,1098,6,1343,2118,1020,1
J40,882,4,1417,2177,1295,1
J26,896,1,1495,2181,1285,1
J4,1212,5,1562,2264,1052,1
J28,928,3,1634,2308,1380,1
J21,1028,5,1719,2375,1347,1
J35,1090,7,1735,2394,1304,1
J9,904,8,1770,2428,1524,1
J32,1028,3,1854,2560,1532,1
J19,954,6,1918,2570,1616,1
J8,1132,7,1987,2622,1490,1
J16,1150,5,2076,2779,1629,1
J12,1074,8,2133,2827,1753,1
J34,1078,3,2223,2848,1770,1
J11,1288,4,2232,2987,1699,1
J41,1158,9,2324,2998,1840,1
J14,1128,3,2384,3062,1934,1
J43,1090,10,2404,3068,1978,1
J3,1424,8,2464,3358,1934,1
J17,1258,2,2507,3393,2135,1

TT,TWT,T_max,NT,,,
43346,241646,2135,43,,,
