Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J33,358,5,0,179,0,0
J44,870,9,3,471,0,0
J31,934,9,8,520,0,0
J50,778,8,37,580,0,0
J45,718,10,136,625,0,0
J30,664,4,160,695,31,1
J16,1150,5,202,836,0,0
J27,1038,10,259,872,0,0
J38,822,7,274,914,92,1
J25,644,9,344,938,294,1
J18,1140,8,398,1055,0,0
J29,638,7,405,1077,439,1
J13,822,8,488,1082,260,1
J49,854,7,511,1089,235,1
J23,1098,10,576,1260,162,1
J37,1016,9,583,1314,298,1
J9,904,8,655,1336,432,1
J41,1158,9,739,1395,237,1
J1,878,7,799,1494,616,1
J6,906,10,867,1525,619,1
J36,982,5,926,1559,577,1
J43,1090,10,950,1565,475,1
J35,1090,7,1010,1688,598,1
J46,1116,5,1045,1808,692,1
J10,916,5,1097,1815,899,1
J19,954,6,1140,1845,891,1
J12,1074,8,1209,1951,877,1
J15,850,6,1299,1954,1104,1
J5,862,7,1396,2002,1140,1
J8,1132,7,1483,2151,1019,1
J3,1424,8,1572,2329,905,1
J7,824,3,1615,2340,1516,1
J24,1098,6,1682,2365,1267,1
J40,882,4,1756,2448,1566,1
J4,1212,5,1834,2531,1319,1
J2,1106,4,1906,2602,1496,1
J47,866,2,1946,2609,1743,1
J28,928,3,1985,2653,1725,1
J21,1028,5,2070,2758,1730,1
J34,1078,3,2086,2767,1689,1
J14,1128,3,2095,2866,1738,1
J32,1028,3,2115,2963,1935,1
J39,1084,2,2179,3033,1949,1
J20,902,2,2226,3093,2191,1
J48,1174,4,2282,3157,1983,1
J11,1288,4,2296,3239,1951,1
J17,1258,2,2388,3274,2016,1
J42,970,2,2421,3306,2336,1
J26,896,1,2432,3344,2448,1
J22,1034,1,2499,3530,2496,1

TT,TWT,T_max,NT,,,
47986,193774,2496,42,,,
