Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J24,682,6,0,341,0,0
J4,800,5,2,417,0,0
J28,792,3,32,450,0,0
J25,878,9,46,524,0,0
J16,690,5,47,588,0,0
J12,684,8,105,602,0,0
J27,662,10,108,645,0,0
J8,654,7,116,667,13,1
J49,612,7,136,713,101,1
J15,706,6,174,726,20,1
J5,988,7,255,852,0,0
J37,734,9,272,903,169,1
J6,1034,10,365,925,0,0
J18,924,8,405,1020,96,1
J1,1058,7,476,1113,55,1
J3,906,8,542,1161,255,1
J23,982,10,567,1185,203,1
J45,886,10,645,1264,378,1
J32,964,3,702,1311,347,1
J31,886,9,790,1360,474,1
J19,778,6,840,1409,631,1
J46,860,5,897,1460,600,1
J41,1110,9,920,1559,449,1
J33,1110,5,974,1635,525,1
J43,1276,10,1002,1722,446,1
J35,1008,7,1058,1767,759,1
J11,866,4,1101,1823,957,1
J9,1024,8,1161,1905,881,1
J40,1160,4,1234,1973,813,1
J10,874,5,1311,2008,1134,1
J50,1222,8,1316,2084,862,1
J44,1270,9,1388,2142,872,1
J13,1422,8,1442,2294,872,1
J39,718,2,1533,2311,1593,1
J38,1304,7,1534,2393,1089,1
J30,986,4,1586,2415,1429,1
J21,928,5,1684,2427,1499,1
J36,734,5,1692,2479,1745,1
J14,852,3,1715,2520,1668,1
J34,1144,3,1749,2608,1464,1
J2,988,4,1815,2703,1715,1
J29,1240,7,1861,2773,1533,1
J17,990,2,1907,2802,1812,1
J48,1050,4,1955,2848,1798,1
J7,1000,3,2043,2915,1915,1
J47,1294,2,2060,3076,1782,1
J42,1402,2,2078,3154,1752,1
J20,1240,2,2123,3239,1999,1
J22,730,1,2128,3250,2520,1
J26,912,1,2147,3309,2397,1

TT,TWT,T_max,NT,,,
41622,173768,2520,41,,,
