Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J33,716,5,0,358,0,0
J50,664,8,16,387,0,0
J25,632,9,74,461,0,0
J31,806,9,76,583,0,0
J6,624,10,121,637,13,1
J34,770,3,138,715,0,0
J1,770,7,234,789,19,1
J30,836,4,250,834,0,0
J35,1056,7,307,932,0,0
J9,990,8,348,960,0,0
J49,1156,7,442,1057,0,0
J23,848,10,475,1074,226,1
J12,874,8,497,1089,215,1
J45,920,10,536,1129,209,1
J27,1078,10,583,1201,123,1
J29,978,7,654,1237,259,1
J43,934,10,731,1303,369,1
J3,1080,8,813,1419,339,1
J44,920,9,876,1463,543,1
J21,966,5,919,1511,545,1
J36,866,5,982,1542,676,1
J48,818,4,1034,1629,811,1
J18,1166,8,1047,1702,536,1
J8,1036,7,1143,1779,743,1
J2,960,4,1159,1878,918,1
J15,1068,6,1249,1915,847,1
J10,836,5,1324,2013,1177,1
J46,1026,5,1371,2068,1042,1
J41,1258,9,1405,2113,855,1
J5,1314,7,1457,2261,947,1
J16,1154,5,1514,2314,1160,1
J38,1354,7,1521,2393,1039,1
J13,1138,8,1560,2413,1275,1
J42,792,2,1562,2514,1722,1
J37,1258,9,1604,2572,1314,1
J19,1226,6,1661,2632,1406,1
J4,1240,5,1755,2704,1464,1
J24,1322,6,1828,2823,1501,1
J47,1324,2,1904,2902,1578,1
J32,1020,3,2000,2910,1890,1
J7,1042,3,2058,2942,1900,1
J40,1122,4,2087,3055,1933,1
J11,1064,4,2122,3150,2086,1
J28,1200,3,2146,3200,2000,1
J39,900,2,2240,3223,2323,1
J20,1030,2,2314,3270,2240,1
J14,1186,3,2358,3367,2181,1
J17,1282,2,2363,3464,2182,1
J26,1062,1,2437,3487,2425,1
J22,1100,1,2448,3502,2402,1

TT,TWT,T_max,NT,,,
47433,198443,2425,41,,,
