Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,772,7,0,386,0,0
J22,978,1,7,519,0,0
J31,956,9,40,597,0,0
J42,746,2,42,610,0,0
J44,750,9,95,691,0,0
J9,706,8,125,697,0,0
J20,638,2,130,778,140,1
J46,844,5,132,876,32,1
J19,816,6,185,894,78,1
J10,790,5,224,950,160,1
J39,972,2,258,1001,29,1
J29,836,7,318,1074,238,1
J7,850,3,413,1079,229,1
J37,896,9,469,1106,210,1
J16,1042,5,502,1169,127,1
J40,1042,4,571,1252,210,1
J33,842,5,624,1274,432,1
J34,964,3,661,1349,385,1
J18,872,8,734,1357,485,1
J28,980,3,749,1455,475,1
J13,846,8,798,1485,639,1
J48,1006,4,823,1570,564,1
J27,926,10,874,1590,664,1
J8,936,7,972,1685,749,1
J17,974,2,1065,1712,738,1
J45,932,10,1083,1725,793,1
J50,1016,8,1097,1751,735,1
J23,1060,10,1147,1947,887,1
J25,1050,9,1171,1957,907,1
J3,942,8,1190,1996,1054,1
J32,1150,3,1220,2092,942,1
J35,1204,7,1275,2179,975,1
J30,1052,4,1366,2193,1141,1
J21,1116,5,1437,2331,1215,1
J24,986,6,1492,2351,1365,1
J41,1122,9,1511,2453,1331,1
J4,1204,5,1549,2524,1320,1
J38,1148,7,1634,2563,1415,1
J36,1048,5,1712,2623,1575,1
J1,1140,7,1770,2779,1639,1
J2,1186,4,1819,2865,1679,1
J11,1144,4,1829,2921,1777,1
J6,1062,10,1901,2964,1902,1
J26,1224,1,1924,2983,1759,1
J49,1056,7,2021,2987,1931,1
J12,1226,8,2046,3141,1915,1
J15,1340,6,2124,3191,1851,1
J14,1216,3,2197,3311,2095,1
J43,1326,10,2228,3322,1996,1
J47,1632,2,2318,3483,1851,1

TT,TWT,T_max,NT,,,
42634,256911,2095,44,,,
