Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J22,1034,1,0,517,0,0
J44,870,9,41,636,0,0
J3,1424,8,46,786,0,0
J21,1028,5,89,890,0,0
J46,1116,5,105,961,0,0
J8,1132,7,157,1039,0,0
J16,1150,5,246,1138,0,0
J6,906,10,303,1169,263,1
J23,1098,10,362,1265,167,1
J24,1098,6,369,1290,192,1
J11,1288,4,443,1381,93,1
J31,934,9,535,1430,496,1
J41,1158,9,564,1438,280,1
J2,1106,4,624,1509,403,1
J35,1090,7,664,1528,438,1
J18,1140,8,699,1674,534,1
J19,954,6,706,1684,730,1
J26,896,1,775,1688,792,1
J27,1038,10,842,1762,724,1
J10,916,5,857,1769,853,1
J40,882,4,900,1865,983,1
J47,866,2,978,1896,1030,1
J20,902,2,1017,2031,1129,1
J48,1174,4,1073,2098,924,1
J4,1212,5,1087,2181,969,1
J34,1078,3,1159,2190,1112,1
J1,878,7,1168,2220,1342,1
J5,862,7,1236,2254,1392,1
J33,358,5,1323,2262,1904,1
J50,778,8,1326,2371,1593,1
J45,718,10,1425,2421,1703,1
J30,664,4,1449,2491,1827,1
J38,822,7,1491,2533,1711,1
J25,644,9,1561,2557,1913,1
J42,970,2,1615,2595,1625,1
J29,638,7,1626,2617,1979,1
J13,822,8,1709,2622,1800,1
J36,982,5,1732,2659,1677,1
J15,850,6,1756,2662,1812,1
J7,824,3,1853,2673,1849,1
J49,854,7,1920,2708,1854,1
J9,904,8,1985,2747,1843,1
J28,928,3,2069,2791,1863,1
J32,1028,3,2154,2899,1871,1
J37,1016,9,2218,2953,1937,1
J39,1084,2,2290,3023,1939,1
J12,1074,8,2337,3057,1983,1
J14,1128,3,2427,3119,1991,1
J43,1090,10,2447,3125,2035,1
J17,1258,2,2507,3305,2047,1

TT,TWT,T_max,NT,,,
55602,316319,2047,43,,,
