Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J13,656,8,0,328,0,0
J9,1004,8,23,532,0,0
J35,950,7,53,626,0,0
J21,560,5,94,635,75,1
J38,930,7,126,684,0,0
J39,768,2,139,715,0,0
J28,488,3,213,721,233,1
J43,928,10,224,793,0,0
J17,826,2,283,870,44,1
J32,822,3,302,905,83,1
J31,784,9,376,966,182,1
J41,830,9,445,1027,197,1
J5,934,7,536,1072,138,1
J15,878,6,566,1140,262,1
J36,914,5,587,1197,283,1
J29,946,7,675,1257,311,1
J1,968,7,708,1354,386,1
J19,1064,6,764,1382,318,1
J44,976,9,844,1421,445,1
J37,1148,9,872,1544,396,1
J25,986,9,922,1576,590,1
J6,1060,10,999,1697,637,1
J23,1094,10,1025,1720,626,1
J18,1342,8,1110,1828,486,1
J50,1324,8,1127,1922,598,1
J45,1052,10,1196,1965,913,1
J12,1096,8,1257,2050,954,1
J24,1064,6,1319,2085,1021,1
J46,1106,5,1407,2088,982,1
J49,1120,7,1441,2167,1047,1
J8,1018,7,1504,2240,1222,1
J27,964,10,1552,2315,1351,1
J2,1178,4,1600,2398,1220,1
J3,1050,8,1678,2414,1364,1
J20,892,2,1770,2473,1581,1
J30,1044,4,1826,2520,1476,1
J11,868,4,1898,2586,1718,1
J7,918,3,1952,2622,1704,1
J14,880,3,1968,2698,1818,1
J4,1026,5,2011,2738,1712,1
J40,828,4,2077,2772,1944,1
J48,966,4,2093,2826,1860,1
J16,1248,5,2115,2910,1662,1
J33,1122,5,2213,3021,1899,1
J34,870,3,2261,3072,2202,1
J10,1370,5,2311,3159,1789,1
J42,1180,2,2408,3239,2059,1
J47,1072,2,2448,3333,2261,1
J26,940,1,2455,3424,2484,1
J22,1018,1,2470,3447,2429,1

TT,TWT,T_max,NT,,,
46962,219915,2484,44,,,
