Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J35,782,7,0,391,0,0
J22,726,1,1,423,0,0
J33,828,5,12,533,0,0
J28,834,3,30,619,0,0
J25,988,9,92,641,0,0
J3,722,8,153,678,0,0
J42,698,2,171,727,29,1
J24,738,6,196,749,11,1
J48,634,4,216,755,121,1
J11,844,4,292,832,0,0
J46,742,5,368,864,122,1
J14,882,3,395,952,70,1
J1,758,7,488,958,200,1
J10,846,5,500,1050,204,1
J7,810,3,533,1066,256,1
J17,938,2,546,1110,172,1
J49,828,7,606,1205,377,1
J23,840,10,618,1275,435,1
J31,956,9,630,1332,376,1
J13,1014,8,697,1381,367,1
J38,896,7,791,1448,552,1
J12,1110,8,813,1582,472,1
J36,1210,5,832,1610,400,1
J45,968,10,924,1655,687,1
J44,880,9,993,1669,789,1
J9,952,8,1044,1765,813,1
J47,912,2,1079,1796,884,1
J50,852,8,1112,1891,1039,1
J30,1004,4,1131,1936,932,1
J2,1062,4,1198,1947,885,1
J18,978,8,1270,1976,998,1
J26,926,1,1278,2054,1128,1
J32,1038,3,1350,2134,1096,1
J40,1012,4,1418,2165,1153,1
J4,1168,5,1477,2236,1068,1
J5,992,7,1562,2240,1248,1
J29,1114,7,1604,2334,1220,1
J41,1096,9,1689,2400,1304,1
J37,1100,9,1768,2491,1391,1
J15,990,6,1834,2516,1526,1
J43,1038,10,1898,2535,1497,1
J27,1018,10,1941,2615,1597,1
J34,1120,3,1993,2709,1589,1
J21,1234,5,2003,2801,1567,1
J8,1334,7,2043,2881,1547,1
J6,1132,10,2125,2961,1829,1
J19,1232,6,2201,3052,1820,1
J39,1240,2,2267,3122,1882,1
J20,1174,2,2362,3207,2033,1
J16,1282,5,2418,3278,1996,1

TT,TWT,T_max,NT,,,
39682,240162,2033,43,,,
