Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J49,954,7,0,477,0,0
J37,1108,9,32,631,0,0
J20,928,2,60,660,0,0
J10,1082,5,105,770,0,0
J32,1056,3,150,862,0,0
J19,1440,6,172,949,0,0
J23,842,10,231,960,118,1
J8,1118,7,275,1049,0,0
J27,696,10,357,1106,410,1
J6,678,10,414,1109,431,1
J9,1084,8,469,1229,145,1
J11,1062,4,471,1269,207,1
J17,750,2,516,1279,529,1
J45,1056,10,558,1370,314,1
J21,820,5,631,1468,648,1
J12,1036,8,685,1481,445,1
J48,788,4,726,1567,779,1
J1,1068,7,787,1644,576,1
J2,930,4,816,1678,748,1
J3,1022,8,844,1744,722,1
J42,1032,2,907,1842,810,1
J26,632,1,912,1858,1226,1
J41,624,9,919,1895,1271,1
J33,750,5,948,1962,1212,1
J34,838,3,1011,1963,1125,1
J28,1082,3,1109,2050,968,1
J15,1014,6,1119,2064,1050,1
J40,768,4,1171,2117,1349,1
J46,904,5,1207,2181,1277,1
J13,856,8,1272,2213,1357,1
J22,948,1,1298,2249,1301,1
J24,1174,6,1369,2276,1102,1
J18,786,8,1418,2319,1533,1
J36,810,5,1490,2356,1546,1
J31,902,9,1581,2408,1506,1
J38,944,7,1672,2428,1484,1
J44,1034,9,1758,2504,1470,1
J7,1078,3,1839,2555,1477,1
J30,1056,4,1918,2595,1539,1
J25,1140,9,1991,2625,1485,1
J14,1376,3,2069,2779,1403,1
J43,1172,10,2156,2892,1720,1
J47,1326,2,2233,2916,1590,1
J16,1088,5,2305,2996,1908,1
J35,1108,7,2315,3065,1957,1
J29,1114,7,2407,3123,2009,1
J4,1166,5,2470,3154,1988,1
J50,1344,8,2543,3298,1954,1
J39,1298,2,2604,3341,2043,1
J5,1486,7,2680,3611,2125,1

TT,TWT,T_max,NT,,,
50857,289508,2125,43,,,
