Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J6,1060,10,0,530,0,0
J12,1096,8,26,615,0,0
J24,1064,6,88,650,0,0
J9,1004,8,176,748,0,0
J1,968,7,206,845,0,0
J13,656,8,262,889,233,1
J11,868,4,285,955,87,1
J44,976,9,339,969,0,0
J46,1106,5,367,972,0,0
J37,1148,9,401,1147,0,0
J45,1052,10,451,1193,141,1
J33,1122,5,512,1291,169,1
J8,1018,7,560,1335,317,1
J47,1072,2,608,1429,357,1
J15,878,6,615,1497,619,1
J18,1342,8,636,1574,232,1
J29,946,7,653,1634,688,1
J35,950,7,686,1728,778,1
J14,880,3,727,1783,903,1
J50,1324,8,770,1872,548,1
J21,560,5,839,1881,1321,1
J26,940,1,871,1972,1032,1
J43,928,10,886,2044,1116,1
J2,1178,4,945,2124,946,1
J38,930,7,1023,2129,1199,1
J39,768,2,1036,2155,1387,1
J28,488,3,1110,2161,1673,1
J17,826,2,1121,2238,1412,1
J32,822,3,1140,2273,1451,1
J31,784,9,1214,2334,1550,1
J41,830,9,1283,2395,1565,1
J5,934,7,1374,2440,1506,1
J3,1050,8,1404,2456,1406,1
J48,966,4,1496,2510,1544,1
J40,828,4,1518,2544,1716,1
J34,870,3,1534,2595,1725,1
J20,892,2,1584,2640,1748,1
J25,986,9,1640,2659,1673,1
J36,914,5,1717,2716,1802,1
J7,918,3,1805,2752,1834,1
J27,964,10,1821,2827,1863,1
J22,1018,1,1869,2850,1832,1
J19,1064,6,1955,2878,1814,1
J4,1026,5,2035,2918,1892,1
J42,1180,2,2101,2981,1801,1
J30,1044,4,2141,2994,1950,1
J23,1094,10,2213,3051,1957,1
J49,1120,7,2298,3080,1960,1
J16,1248,5,2361,3175,1927,1
J10,1370,5,2459,3320,1950,1

TT,TWT,T_max,NT,,,
53624,282257,1960,42,,,
