Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J18,860,8,0,430,0,0
J42,672,2,13,496,0,0
J14,994,3,15,609,0,0
J44,754,9,76,643,0,0
J33,860,5,114,705,0,0
J20,928,2,167,796,0,0
J27,630,10,186,830,200,1
J30,806,4,205,832,26,1
J36,1014,5,278,925,0,0
J49,934,7,286,964,30,1
J1,866,7,318,988,122,1
J43,1026,10,364,1078,52,1
J7,944,3,408,1102,158,1
J19,936,6,452,1114,178,1
J37,834,9,463,1203,369,1
J8,952,7,489,1233,281,1
J39,830,2,513,1243,413,1
J48,890,4,571,1282,392,1
J13,1050,8,632,1416,366,1
J35,970,7,727,1441,471,1
J32,924,3,815,1546,622,1
J34,946,3,838,1559,613,1
J31,962,9,854,1646,684,1
J29,1008,7,939,1705,697,1
J24,788,6,951,1727,939,1
J21,998,5,995,1750,752,1
J22,910,1,1093,1785,875,1
J6,984,10,1095,1872,888,1
J28,1096,3,1105,1994,898,1
J3,1140,8,1174,2033,893,1
J12,984,8,1253,2055,1071,1
J10,1020,5,1302,2120,1100,1
J2,1056,4,1377,2218,1162,1
J45,1130,10,1429,2229,1099,1
J46,1138,5,1453,2316,1178,1
J50,1150,8,1529,2343,1193,1
J41,976,9,1619,2405,1429,1
J17,1194,2,1626,2476,1282,1
J26,916,1,1710,2499,1583,1
J11,1222,4,1783,2592,1370,1
J4,1114,5,1849,2658,1544,1
J47,1044,2,1894,2709,1665,1
J40,1258,4,1979,2796,1538,1
J23,1304,10,2042,2874,1570,1
J25,974,9,2127,2889,1915,1
J16,1118,5,2134,3028,1910,1
J5,1292,7,2181,3074,1782,1
J9,1332,8,2278,3172,1840,1
J15,1332,6,2363,3287,1955,1
J38,1140,7,2382,3376,2236,1

TT,TWT,T_max,NT,,,
41341,244755,2236,43,,,
