Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J1,866,7,0,433,0,0
J2,1056,4,46,625,0,0
J3,1140,8,98,708,0,0
J4,1114,5,177,829,0,0
J5,1292,7,222,888,0,0
J6,984,10,319,971,0,0
J7,944,3,329,1025,81,1
J8,952,7,373,1127,175,1
J9,1332,8,397,1228,0,0
J10,1020,5,482,1278,258,1
J11,1222,4,557,1371,149,1
J12,984,8,623,1393,409,1
J13,1050,8,672,1516,466,1
J14,994,3,767,1614,620,1
J15,1332,6,828,1708,376,1
J16,1118,5,847,1805,687,1
J17,1194,2,894,1859,665,1
J18,860,8,978,1941,1081,1
J19,936,6,991,1952,1016,1
J20,928,2,1002,2055,1127,1
J21,998,5,1021,2078,1080,1
J22,910,1,1119,2110,1200,1
J23,1304,10,1121,2165,861,1
J24,788,6,1206,2187,1399,1
J25,974,9,1250,2239,1265,1
J26,916,1,1257,2355,1439,1
J27,630,10,1330,2389,1759,1
J28,1096,3,1349,2502,1406,1
J29,1008,7,1418,2561,1553,1
J30,806,4,1430,2563,1757,1
J31,962,9,1503,2667,1705,1
J32,924,3,1588,2751,1827,1
J33,860,5,1611,2813,1953,1
J34,946,3,1664,2883,1937,1
J35,970,7,1680,2962,1992,1
J36,1014,5,1768,3085,2071,1
J37,834,9,1776,3142,2308,1
J38,1140,7,1802,3223,2083,1
J39,830,2,1844,3233,2403,1
J40,1258,4,1902,3273,2015,1
J41,976,9,1965,3335,2359,1
J42,672,2,1972,3387,2715,1
J43,1026,10,1974,3490,2464,1
J44,754,9,2018,3524,2770,1
J45,1130,10,2056,3535,2405,1
J46,1138,5,2080,3616,2478,1
J47,1044,2,2156,3667,2623,1
J48,890,4,2241,3688,2798,1
J49,934,7,2302,3727,2793,1
J50,1150,8,2334,3754,2604,1

TT,TWT,T_max,NT,,,
67132,390780,2798,43,,,
