Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J1,1140,7,0,570,0,0
J2,1186,4,49,708,0,0
J3,942,8,59,747,0,0
J4,1204,5,89,835,0,0
J5,772,7,174,879,107,1
J6,1062,10,181,979,0,0
J7,850,3,204,1032,182,1
J8,936,7,260,1169,233,1
J9,706,8,353,1175,469,1
J10,790,5,358,1269,479,1
J11,1144,4,392,1331,187,1
J12,1226,8,464,1420,194,1
J13,846,8,542,1443,597,1
J14,1216,3,567,1591,375,1
J15,1340,6,598,1641,301,1
J16,1042,5,671,1694,652,1
J17,974,2,740,1721,747,1
J18,872,8,758,1753,881,1
J19,816,6,773,1854,1038,1
J20,638,2,812,1972,1334,1
J21,1116,5,814,2038,922,1
J22,978,1,869,2096,1118,1
J23,1060,10,902,2214,1154,1
J24,986,6,926,2234,1248,1
J25,1050,9,945,2247,1197,1
J26,1224,1,964,2350,1126,1
J27,926,10,1061,2379,1453,1
J28,980,3,1159,2502,1522,1
J29,836,7,1208,2575,1739,1
J30,1052,4,1303,2585,1533,1
J31,956,9,1374,2677,1721,1
J32,1150,3,1376,2770,1620,1
J33,842,5,1431,2792,1950,1
J34,964,3,1468,2867,1903,1
J35,1204,7,1541,2951,1747,1
J36,1048,5,1632,2960,1912,1
J37,896,9,1690,2987,2091,1
J38,1148,7,1723,3067,1919,1
J39,972,2,1801,3162,2190,1
J40,1042,4,1861,3245,2203,1
J41,1122,9,1914,3315,2193,1
J42,746,2,1952,3328,2582,1
J43,1326,10,2005,3343,2017,1
J44,750,9,2095,3433,2683,1
J45,932,10,2125,3446,2514,1
J46,844,5,2139,3544,2700,1
J47,1632,2,2192,3602,1970,1
J48,1006,4,2279,3642,2636,1
J49,1056,7,2330,3645,2589,1
J50,1016,8,2355,3669,2653,1

TT,TWT,T_max,NT,,,
64581,378564,2700,45,,,
