Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J1,1058,7,0,529,0,0
J2,988,4,66,624,0,0
J3,906,8,112,672,0,0
J4,800,5,137,758,0,0
J5,988,7,167,799,0,0
J6,1034,10,184,857,0,0
J7,1000,3,224,976,0,0
J8,654,7,241,1006,352,1
J9,1024,8,261,1126,102,1
J10,874,5,334,1163,289,1
J11,866,4,339,1219,353,1
J12,684,8,399,1233,549,1
J13,1422,8,402,1407,0,0
J14,852,3,493,1448,596,1
J15,706,6,527,1452,746,1
J16,690,5,608,1532,842,1
J17,990,2,666,1562,572,1
J18,924,8,714,1662,738,1
J19,778,6,785,1681,903,1
J20,1240,2,842,1848,608,1
J21,928,5,847,1860,932,1
J22,730,1,855,1871,1141,1
J23,982,10,874,1916,934,1
J24,682,6,952,2033,1351,1
J25,878,9,954,2079,1201,1
J26,912,1,955,2138,1226,1
J27,662,10,1033,2154,1492,1
J28,792,3,1041,2187,1395,1
J29,1240,7,1055,2353,1113,1
J30,986,4,1101,2375,1389,1
J31,886,9,1199,2424,1538,1
J32,964,3,1249,2489,1525,1
J33,1110,5,1337,2584,1474,1
J34,1144,3,1365,2672,1528,1
J35,1008,7,1431,2717,1709,1
J36,734,5,1474,2769,2035,1
J37,734,9,1497,2800,2066,1
J38,1304,7,1590,2866,1562,1
J39,718,2,1642,2883,2165,1
J40,1160,4,1643,2954,1794,1
J41,1110,9,1720,3053,1943,1
J42,1402,2,1774,3131,1729,1
J43,1276,10,1819,3218,1942,1
J44,1270,9,1875,3263,1993,1
J45,886,10,1929,3341,2455,1
J46,860,5,1986,3392,2532,1
J47,1294,2,2009,3479,2185,1
J48,1050,4,2027,3483,2433,1
J49,612,7,2115,3542,2930,1
J50,1222,8,2153,3612,2390,1

TT,TWT,T_max,NT,,,
58752,345206,2930,42,,,
