Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J1,878,7,0,439,0,0
J2,1106,4,68,650,0,0
J3,1424,8,108,902,0,0
J4,1212,5,151,985,0,0
J5,862,7,223,1019,157,1
J6,906,10,310,1050,144,1
J7,824,3,369,1061,237,1
J8,1132,7,436,1180,48,1
J9,904,8,525,1202,298,1
J10,916,5,609,1258,342,1
J11,1288,4,652,1449,161,1
J12,1074,8,744,1483,409,1
J13,822,8,834,1499,677,1
J14,1128,3,857,1561,433,1
J15,850,6,877,1564,714,1
J16,1150,5,974,1840,690,1
J17,1258,2,1031,1875,617,1
J18,1140,8,1064,2006,866,1
J19,954,6,1071,2016,1062,1
J20,902,2,1140,2097,1195,1
J21,1028,5,1196,2198,1170,1
J22,1034,1,1212,2213,1179,1
J23,1098,10,1253,2386,1288,1
J24,1098,6,1260,2411,1313,1
J25,644,9,1334,2435,1791,1
J26,896,1,1388,2439,1543,1
J27,1038,10,1455,2521,1483,1
J28,928,3,1470,2565,1637,1
J29,638,7,1555,2587,1949,1
J30,664,4,1638,2612,1948,1
J31,934,9,1680,2673,1739,1
J32,1028,3,1709,2778,1750,1
J33,358,5,1773,2786,2428,1
J34,1078,3,1776,2795,1717,1
J35,1090,7,1785,2859,1769,1
J36,982,5,1820,2893,1911,1
J37,1016,9,1844,2984,1968,1
J38,822,7,1916,3026,2204,1
J39,1084,2,1986,3096,2012,1
J40,882,4,2033,3155,2273,1
J41,1158,9,2111,3163,2005,1
J42,970,2,2171,3238,2268,1
J43,1090,10,2182,3244,2154,1
J44,870,9,2242,3362,2492,1
J45,718,10,2247,3430,2712,1
J46,1116,5,2271,3535,2419,1
J47,866,2,2323,3558,2692,1
J48,1174,4,2362,3678,2504,1
J49,854,7,2376,3685,2831,1
J50,778,8,2441,3792,3014,1

TT,TWT,T_max,NT,,,
68213,401073,3014,46,,,
